id_evento,numero_caso,cliente_id,etapa_id,canal_id,tipo_verificacion,estado_documentacion,aml_risk_score,fecha_inicio,fecha_fin,tiempo_horas,estado_evento,risk_id,fecha_id,risk_score
911,228,228,3,2,Automatica,Complete,false,2026-12-06 03:30:00.000,2026-12-06 05:30:00.000,2.00,Approved,1,20260612,6
912,228,228,4,2,Automatica,Complete,false,2026-12-06 05:30:00.000,2026-12-06 06:30:00.000,1.00,Approved,1,20260612,4
965,242,242,1,2,Automatica,Complete,false,2026-12-02 00:00:00.000,2026-12-02 00:30:00.000,0.50,Approved,1,20260212,10
966,242,242,2,2,Automatica,Complete,false,2026-12-02 00:30:00.000,2026-12-02 03:30:00.000,3.00,Approved,2,20260212,32
967,242,242,3,2,Automatica,Complete,false,2026-12-02 03:30:00.000,2026-12-02 05:30:00.000,2.00,Approved,1,20260212,9
968,242,242,4,2,Automatica,Complete,false,2026-12-02 05:30:00.000,2026-12-02 06:30:00.000,1.00,Approved,1,20260212,8
838,210,210,2,1,Automatica,Complete,false,2027-01-06 00:01:00.000,2027-01-06 00:04:00.000,0.05,Approved,1,20260613,11
837,210,210,1,1,Automatica,Complete,false,2027-01-06 00:00:00.000,2027-01-06 00:01:00.000,0.02,Approved,2,20260613,37
80,20,20,6,3,Automatica,Complete,false,2027-01-02 23:00:00.000,2027-02-02 05:00:00.000,726.00,Approved,1,20260213,23
106,27,27,2,2,Automatica,Complete,false,2027-01-03 00:30:00.000,2027-01-03 03:30:00.000,3.00,Approved,1,20260313,11
107,27,27,3,2,Automatica,Complete,false,2027-01-03 03:30:00.000,2027-01-03 05:30:00.000,2.00,Approved,1,20260313,17
108,27,27,4,2,Automatica,Complete,false,2027-01-03 05:30:00.000,2027-01-03 06:30:00.000,1.00,Approved,1,20260313,19
759,190,190,4,1,Automatica,Incomplete,false,2027-01-04 15:00:00.000,2027-01-04 23:00:00.000,8.00,Rejected,1,20260413,6
1171,293,293,3,2,Automatica,Suspicious,false,2027-01-05 03:30:00.000,2027-01-05 05:30:00.000,2.00,Approved,1,20260513,10
1170,293,293,2,2,Automatica,Suspicious,false,2027-01-05 00:30:00.000,2027-01-05 03:30:00.000,3.00,Approved,1,20260513,2
105,27,27,1,2,Automatica,Complete,false,2027-01-03 00:00:00.000,2027-01-03 00:30:00.000,0.50,Rejected,3,20260313,51
77,20,20,1,3,Automatica,Complete,false,2027-01-02 00:00:00.000,2027-01-02 05:00:00.000,5.00,Approved,1,20260213,14
757,190,190,1,1,Automatica,Expired,false,2027-01-04 00:00:00.000,2027-01-04 05:00:00.000,5.00,Approved,1,20260413,14
1169,293,293,1,2,Automatica,Incomplete,false,2027-01-05 00:00:00.000,2027-01-05 00:30:00.000,0.50,Approved,1,20260513,24
78,20,20,2,3,Automatica,Complete,false,2027-01-02 05:00:00.000,2027-01-02 15:00:00.000,10.00,Approved,1,20260213,0
79,20,20,4,3,Automatica,Complete,false,2027-01-02 15:00:00.000,2027-01-02 23:00:00.000,8.00,Approved,1,20260213,6
840,210,210,6,1,Automatica,Complete,false,2027-01-06 00:07:00.000,2027-01-06 00:09:00.000,0.03,Approved,2,20260613,47
758,190,190,2,1,Automatica,Incomplete,false,2027-01-04 05:00:00.000,2027-01-04 15:00:00.000,10.00,Approved,2,20260413,30
760,190,190,6,1,Automatica,Incomplete,false,2027-01-04 23:00:00.000,2027-02-04 05:00:00.000,726.00,Approved,2,20260413,49
839,210,210,4,1,Automatica,Complete,false,2027-01-06 00:04:00.000,2027-01-06 00:07:00.000,0.05,Approved,1,20260613,20
144,36,36,4,2,Automatica,Complete,false,2027-02-06 05:30:00.000,2027-02-06 06:30:00.000,1.00,Approved,2,20260614,41
728,182,182,4,2,Automatica,Complete,false,2027-02-02 05:30:00.000,2027-02-02 06:30:00.000,1.00,Approved,1,20260214,18
727,182,182,3,2,Automatica,Complete,false,2027-02-02 03:30:00.000,2027-02-02 05:30:00.000,2.00,Approved,2,20260214,32
726,182,182,2,2,Automatica,Complete,false,2027-02-02 00:30:00.000,2027-02-02 03:30:00.000,3.00,Approved,1,20260214,19
725,182,182,1,2,Automatica,Complete,false,2027-02-02 00:00:00.000,2027-02-02 00:30:00.000,0.50,Approved,2,20260214,28
373,94,94,1,1,Automatica,Complete,false,2027-02-04 00:00:00.000,2027-02-04 05:00:00.000,5.00,Approved,1,20260414,15
374,94,94,2,1,Automatica,Complete,false,2027-02-04 05:00:00.000,2027-02-04 15:00:00.000,10.00,Approved,2,20260414,48
375,94,94,4,1,Automatica,Complete,false,2027-02-04 15:00:00.000,2027-02-04 23:00:00.000,8.00,Approved,1,20260414,9
221,56,56,1,1,Automatica,Complete,false,2026-01-02 00:00:00.000,2026-01-02 05:00:00.000,5.00,Approved,2,20260201,39
222,56,56,2,1,Automatica,Complete,false,2026-01-02 05:00:00.000,2026-01-02 15:00:00.000,10.00,Approved,2,20260201,47
867,217,217,4,3,Automatica,Incomplete,false,2026-09-01 15:00:00.000,2026-09-01 23:00:00.000,8.00,Rejected,2,20260109,39
402,101,101,2,3,Automatica,Expired,false,2026-11-05 05:00:00.000,2026-11-05 15:00:00.000,10.00,Approved,1,20260511,10
404,101,101,6,3,Automatica,Expired,false,2026-11-05 23:00:00.000,2026-12-05 05:00:00.000,702.00,Approved,1,20260511,9
401,101,101,1,3,Automatica,Expired,false,2026-11-05 00:00:00.000,2026-11-05 05:00:00.000,5.00,Rejected,3,20260511,62
376,94,94,6,1,Automatica,Complete,false,2027-02-04 23:00:00.000,2027-03-04 05:00:00.000,654.00,Approved,1,20260414,9
294,74,74,2,1,Automatica,Complete,false,2027-02-02 05:00:00.000,2027-02-02 15:00:00.000,10.00,Approved,2,20260214,33
296,74,74,6,1,Automatica,Complete,false,2027-02-02 23:00:00.000,2027-03-02 05:00:00.000,654.00,Approved,2,20260214,44
295,74,74,4,1,Automatica,Complete,false,2027-02-02 15:00:00.000,2027-02-02 23:00:00.000,8.00,Rejected,3,20260214,50
6,2,2,2,1,Automatica,Expired,false,2027-02-02 05:00:00.000,2027-02-02 15:00:00.000,10.00,Rejected,2,20260214,31
41,11,11,1,2,Automatica,Complete,false,2027-02-05 00:00:00.000,2027-02-05 00:30:00.000,0.50,Approved,1,20260514,21
42,11,11,2,2,Automatica,Complete,false,2027-02-05 00:30:00.000,2027-02-05 03:30:00.000,3.00,Approved,1,20260514,15
44,11,11,4,2,Automatica,Complete,false,2027-02-05 05:30:00.000,2027-02-05 06:30:00.000,1.00,Approved,1,20260514,16
43,11,11,3,2,Automatica,Complete,false,2027-02-05 03:30:00.000,2027-02-05 05:30:00.000,2.00,Rejected,2,20260514,48
153,39,39,1,3,Automatica,Incomplete,false,2027-02-03 00:00:00.000,2027-02-03 05:00:00.000,5.00,Approved,1,20260314,10
155,39,39,4,3,Automatica,Expired,false,2027-02-03 15:00:00.000,2027-02-03 23:00:00.000,8.00,Rejected,1,20260314,20
154,39,39,2,3,Automatica,Expired,false,2027-02-03 05:00:00.000,2027-02-03 15:00:00.000,10.00,Approved,1,20260314,24
156,39,39,6,3,Automatica,Expired,false,2027-02-03 23:00:00.000,2027-03-03 05:00:00.000,654.00,Approved,1,20260314,17
888,222,222,6,3,Automatica,Complete,false,2027-02-06 23:00:00.000,2027-03-06 05:00:00.000,654.00,Approved,2,20260614,29
887,222,222,4,3,Automatica,Complete,false,2027-02-06 15:00:00.000,2027-02-06 23:00:00.000,8.00,Approved,1,20260614,14
886,222,222,2,3,Automatica,Complete,false,2027-02-06 05:00:00.000,2027-02-06 15:00:00.000,10.00,Approved,1,20260614,13
885,222,222,1,3,Automatica,Complete,false,2027-02-06 00:00:00.000,2027-02-06 05:00:00.000,5.00,Approved,1,20260614,10
141,36,36,1,2,Automatica,Complete,false,2027-02-06 00:00:00.000,2027-02-06 00:30:00.000,0.50,Approved,1,20260614,3
142,36,36,2,2,Automatica,Complete,false,2027-02-06 00:30:00.000,2027-02-06 03:30:00.000,3.00,Approved,2,20260614,44
143,36,36,3,2,Automatica,Complete,false,2027-02-06 03:30:00.000,2027-02-06 05:30:00.000,2.00,Approved,1,20260614,13
223,56,56,4,1,Automatica,Complete,false,2026-01-02 15:00:00.000,2026-01-02 23:00:00.000,8.00,Approved,1,20260201,12
224,56,56,6,1,Automatica,Complete,false,2026-01-02 23:00:00.000,2026-02-02 05:00:00.000,726.00,Approved,2,20260201,39
931,233,233,4,3,Automatica,Expired,false,2026-03-05 15:00:00.000,2026-03-05 23:00:00.000,8.00,Rejected,1,20260503,11
451,113,113,3,2,Automatica,Expired,false,2026-05-05 03:30:00.000,2026-05-05 05:30:00.000,2.00,Approved,1,20260505,13
449,113,113,1,2,Automatica,Suspicious,false,2026-05-05 00:00:00.000,2026-05-05 00:30:00.000,0.50,Rejected,1,20260505,7
450,113,113,2,2,Automatica,Incomplete,false,2026-05-05 00:30:00.000,2026-05-05 03:30:00.000,3.00,Approved,1,20260505,9
648,162,162,6,3,Automatica,Expired,false,2027-03-06 23:00:00.000,2027-04-06 05:00:00.000,726.00,Approved,1,20260615,3
646,162,162,2,3,Automatica,Expired,false,2027-03-06 05:00:00.000,2027-03-06 15:00:00.000,10.00,Approved,1,20260615,8
645,162,162,1,3,Automatica,Expired,false,2027-03-06 00:00:00.000,2027-03-06 05:00:00.000,5.00,Approved,2,20260615,44
621,156,156,1,1,Automatica,Complete,false,2027-03-06 00:00:00.000,2027-03-06 00:01:00.000,0.02,Approved,3,20260615,55
622,156,156,2,1,Automatica,Complete,false,2027-03-06 00:01:00.000,2027-03-06 00:04:00.000,0.05,Approved,1,20260615,23
623,156,156,4,1,Automatica,Complete,false,2027-03-06 00:04:00.000,2027-03-06 00:07:00.000,0.05,Approved,1,20260615,23
624,156,156,6,1,Automatica,Complete,false,2027-03-06 00:07:00.000,2027-03-06 00:09:00.000,0.03,Approved,2,20260615,33
637,160,160,1,2,Automatica,Complete,false,2027-03-04 00:00:00.000,2027-03-04 00:30:00.000,0.50,Approved,1,20260415,2
638,160,160,2,2,Automatica,Complete,false,2027-03-04 00:30:00.000,2027-03-04 03:30:00.000,3.00,Approved,2,20260415,40
1084,271,271,6,1,Manual,Incomplete,false,2027-02-01 23:00:00.000,2027-03-01 17:00:00.000,666.00,Approved,1,20260114,4
639,160,160,3,2,Automatica,Complete,false,2027-03-04 03:30:00.000,2027-03-04 05:30:00.000,2.00,Approved,1,20260415,6
640,160,160,4,2,Automatica,Complete,false,2027-03-04 05:30:00.000,2027-03-04 06:30:00.000,1.00,Approved,1,20260415,0
647,162,162,4,3,Automatica,Expired,false,2027-03-06 15:00:00.000,2027-03-06 23:00:00.000,8.00,Rejected,1,20260615,12
96,24,24,4,2,Automatica,Complete,false,2027-03-06 05:30:00.000,2027-03-06 06:30:00.000,1.00,Approved,1,20260615,6
95,24,24,3,2,Automatica,Complete,false,2027-03-06 03:30:00.000,2027-03-06 05:30:00.000,2.00,Approved,2,20260615,41
94,24,24,2,2,Automatica,Complete,false,2027-03-06 00:30:00.000,2027-03-06 03:30:00.000,3.00,Approved,1,20260615,7
93,24,24,1,2,Automatica,Complete,false,2027-03-06 00:00:00.000,2027-03-06 00:30:00.000,0.50,Approved,1,20260615,6
40,10,10,4,2,Automatica,Complete,false,2027-03-04 05:30:00.000,2027-03-04 06:30:00.000,1.00,Approved,1,20260415,15
37,10,10,1,2,Automatica,Complete,false,2027-03-04 00:00:00.000,2027-03-04 00:30:00.000,0.50,Rejected,2,20260415,27
39,10,10,3,2,Automatica,Complete,false,2027-03-04 03:30:00.000,2027-03-04 05:30:00.000,2.00,Approved,1,20260415,22
38,10,10,2,2,Automatica,Complete,false,2027-03-04 00:30:00.000,2027-03-04 03:30:00.000,3.00,Approved,1,20260415,16
663,166,166,4,1,Automatica,Complete,false,2027-04-04 15:00:00.000,2027-04-04 23:00:00.000,8.00,Approved,1,20260416,7
1189,298,298,1,3,Automatica,Incomplete,false,2027-04-04 00:00:00.000,2027-04-04 05:00:00.000,5.00,Approved,3,20260416,75
1190,298,298,2,3,Automatica,Incomplete,false,2027-04-04 05:00:00.000,2027-04-04 15:00:00.000,10.00,Approved,1,20260416,1
1192,298,298,6,3,Automatica,Incomplete,false,2027-04-04 23:00:00.000,2027-05-04 05:00:00.000,702.00,Approved,1,20260416,17
662,166,166,2,1,Automatica,Complete,false,2027-04-04 05:00:00.000,2027-04-04 15:00:00.000,10.00,Approved,2,20260416,49
661,166,166,1,1,Automatica,Complete,false,2027-04-04 00:00:00.000,2027-04-04 05:00:00.000,5.00,Approved,1,20260416,24
481,121,121,1,2,Automatica,Incomplete,false,2026-03-01 00:00:00.000,2026-03-01 00:30:00.000,0.50,Approved,2,20260103,27
469,118,118,1,3,Automatica,Expired,false,2026-12-04 00:00:00.000,2026-12-04 05:00:00.000,5.00,Approved,2,20260412,30
470,118,118,2,3,Automatica,Incomplete,false,2026-12-04 05:00:00.000,2026-12-04 15:00:00.000,10.00,Approved,1,20260412,22
472,118,118,6,3,Automatica,Incomplete,false,2026-12-04 23:00:00.000,2027-01-04 05:00:00.000,726.00,Approved,2,20260412,48
995,249,249,4,3,Automatica,Suspicious,false,2026-12-03 15:00:00.000,2026-12-03 23:00:00.000,8.00,Rejected,2,20260312,46
433,109,109,1,3,Automatica,Complete,false,2027-04-01 00:00:00.000,2027-04-01 05:00:00.000,5.00,Approved,1,20260116,1
434,109,109,2,3,Automatica,Complete,false,2027-04-01 05:00:00.000,2027-04-01 15:00:00.000,10.00,Approved,1,20260116,4
435,109,109,4,3,Automatica,Complete,false,2027-04-01 15:00:00.000,2027-04-01 23:00:00.000,8.00,Approved,1,20260116,5
436,109,109,6,3,Automatica,Complete,false,2027-04-01 23:00:00.000,2027-05-01 05:00:00.000,702.00,Approved,1,20260116,4
437,110,110,1,2,Automatica,Complete,false,2027-04-02 00:00:00.000,2027-04-02 00:30:00.000,0.50,Approved,1,20260216,2
438,110,110,2,2,Automatica,Complete,false,2027-04-02 00:30:00.000,2027-04-02 03:30:00.000,3.00,Approved,1,20260216,12
1097,275,275,1,1,Automatica,Incomplete,false,2027-04-05 00:00:00.000,2027-04-05 05:00:00.000,5.00,Approved,3,20260516,56
1098,275,275,2,1,Automatica,Incomplete,false,2027-04-05 05:00:00.000,2027-04-05 15:00:00.000,10.00,Approved,1,20260516,17
1100,275,275,6,1,Automatica,Expired,false,2027-04-05 23:00:00.000,2027-05-05 05:00:00.000,702.00,Approved,1,20260516,5
439,110,110,3,2,Automatica,Complete,false,2027-04-02 03:30:00.000,2027-04-02 05:30:00.000,2.00,Approved,1,20260216,9
1109,278,278,1,1,Automatica,Expired,false,2027-04-02 00:00:00.000,2027-04-02 05:00:00.000,5.00,Approved,1,20260216,15
1110,278,278,2,1,Automatica,Suspicious,false,2027-04-02 05:00:00.000,2027-04-02 15:00:00.000,10.00,Approved,1,20260216,4
1112,278,278,6,1,Automatica,Suspicious,false,2027-04-02 23:00:00.000,2027-05-02 05:00:00.000,702.00,Approved,1,20260216,8
440,110,110,4,2,Automatica,Complete,false,2027-04-02 05:30:00.000,2027-04-02 06:30:00.000,1.00,Approved,1,20260216,24
672,168,168,6,3,Automatica,Complete,false,2027-04-06 23:00:00.000,2027-05-06 05:00:00.000,702.00,Approved,1,20260616,23
671,168,168,4,3,Automatica,Complete,false,2027-04-06 15:00:00.000,2027-04-06 23:00:00.000,8.00,Approved,1,20260616,7
670,168,168,2,3,Automatica,Complete,false,2027-04-06 05:00:00.000,2027-04-06 15:00:00.000,10.00,Approved,2,20260616,40
669,168,168,1,3,Automatica,Complete,false,2027-04-06 00:00:00.000,2027-04-06 05:00:00.000,5.00,Approved,1,20260616,19
664,166,166,6,1,Automatica,Complete,false,2027-04-04 23:00:00.000,2027-05-04 05:00:00.000,702.00,Approved,2,20260416,29
750,188,188,2,1,Automatica,Complete,false,2027-05-02 00:01:00.000,2027-05-02 00:04:00.000,0.05,Approved,1,20260217,23
1068,267,267,4,2,Automatica,Complete,false,2027-05-03 05:30:00.000,2027-05-03 06:30:00.000,1.00,Approved,1,20260317,1
751,188,188,4,1,Automatica,Complete,false,2027-05-02 00:04:00.000,2027-05-02 00:07:00.000,0.05,Approved,1,20260217,15
752,188,188,6,1,Automatica,Complete,false,2027-05-02 00:07:00.000,2027-05-02 00:09:00.000,0.03,Approved,2,20260217,41
857,215,215,1,1,Automatica,Complete,false,2027-05-05 00:00:00.000,2027-05-05 05:00:00.000,5.00,Approved,2,20260517,49
858,215,215,2,1,Automatica,Complete,false,2027-05-05 05:00:00.000,2027-05-05 15:00:00.000,10.00,Approved,2,20260517,30
860,215,215,6,1,Automatica,Complete,false,2027-05-05 23:00:00.000,2027-06-05 05:00:00.000,726.00,Approved,1,20260517,18
529,133,133,1,1,Automatica,Expired,false,2026-01-01 00:00:00.000,2026-01-01 05:00:00.000,5.00,Approved,2,20260101,37
530,133,133,2,1,Automatica,Expired,false,2026-01-01 05:00:00.000,2026-01-01 15:00:00.000,10.00,Approved,1,20260101,18
532,133,133,6,1,Automatica,Expired,false,2026-01-01 23:00:00.000,2026-02-01 05:00:00.000,726.00,Approved,1,20260101,17
483,121,121,3,2,Automatica,Expired,false,2026-03-01 03:30:00.000,2026-03-01 05:30:00.000,2.00,Approved,1,20260103,15
482,121,121,2,2,Automatica,Incomplete,false,2026-03-01 00:30:00.000,2026-03-01 03:30:00.000,3.00,Rejected,3,20260103,74
1079,270,270,4,3,Automatica,Incomplete,false,2026-06-06 15:00:00.000,2026-06-06 23:00:00.000,8.00,Rejected,1,20260606,9
1103,276,276,4,1,Automatica,Incomplete,false,2026-07-06 15:00:00.000,2026-07-06 23:00:00.000,8.00,Rejected,1,20260607,12
264,66,66,6,3,Automatica,Complete,false,2026-11-06 23:00:00.000,2026-12-06 05:00:00.000,702.00,Approved,1,20260611,14
263,66,66,4,3,Automatica,Complete,false,2026-11-06 15:00:00.000,2026-11-06 23:00:00.000,8.00,Approved,1,20260611,12
262,66,66,2,3,Automatica,Complete,false,2026-11-06 05:00:00.000,2026-11-06 15:00:00.000,10.00,Approved,1,20260611,21
261,66,66,1,3,Automatica,Complete,false,2026-11-06 00:00:00.000,2026-11-06 05:00:00.000,5.00,Approved,1,20260611,17
1111,278,278,4,1,Automatica,Incomplete,false,2027-04-02 15:00:00.000,2027-04-02 23:00:00.000,8.00,Rejected,1,20260216,17
1099,275,275,4,1,Automatica,Expired,false,2027-04-05 15:00:00.000,2027-04-05 23:00:00.000,8.00,Rejected,1,20260516,2
268,67,67,6,3,Automatica,Complete,false,2027-05-01 23:00:00.000,2027-06-01 05:00:00.000,726.00,Approved,1,20260117,10
267,67,67,4,3,Automatica,Complete,false,2027-05-01 15:00:00.000,2027-05-01 23:00:00.000,8.00,Approved,1,20260117,18
266,67,67,2,3,Automatica,Complete,false,2027-05-01 05:00:00.000,2027-05-01 15:00:00.000,10.00,Approved,2,20260117,43
265,67,67,1,3,Automatica,Complete,false,2027-05-01 00:00:00.000,2027-05-01 05:00:00.000,5.00,Approved,1,20260117,4
859,215,215,4,1,Automatica,Complete,false,2027-05-05 15:00:00.000,2027-05-05 23:00:00.000,8.00,Approved,2,20260517,37
641,161,161,1,3,Automatica,Complete,false,2027-05-05 00:00:00.000,2027-05-05 05:00:00.000,5.00,Approved,1,20260517,0
1065,267,267,1,2,Automatica,Complete,false,2027-05-03 00:00:00.000,2027-05-03 00:30:00.000,0.50,Approved,1,20260317,6
1066,267,267,2,2,Automatica,Complete,false,2027-05-03 00:30:00.000,2027-05-03 03:30:00.000,3.00,Approved,2,20260317,47
1067,267,267,3,2,Automatica,Complete,false,2027-05-03 03:30:00.000,2027-05-03 05:30:00.000,2.00,Approved,1,20260317,23
597,150,150,1,1,Automatica,Incomplete,false,2026-02-06 00:00:00.000,2026-02-06 05:00:00.000,5.00,Approved,2,20260602,28
598,150,150,2,1,Automatica,Suspicious,false,2026-02-06 05:00:00.000,2026-02-06 15:00:00.000,10.00,Rejected,1,20260602,9
600,150,150,6,1,Automatica,Expired,false,2026-02-06 23:00:00.000,2026-03-06 05:00:00.000,654.00,Approved,2,20260602,25
274,69,69,2,3,Automatica,Complete,false,2026-08-03 05:00:00.000,2026-08-03 15:00:00.000,10.00,Approved,1,20260308,19
275,69,69,4,3,Automatica,Complete,false,2026-08-03 15:00:00.000,2026-08-03 23:00:00.000,8.00,Approved,1,20260308,19
276,69,69,6,3,Automatica,Complete,false,2026-08-03 23:00:00.000,2026-09-03 05:00:00.000,726.00,Approved,2,20260308,36
273,69,69,1,3,Automatica,Complete,false,2026-08-03 00:00:00.000,2026-08-03 05:00:00.000,5.00,Approved,1,20260308,4
281,71,71,1,3,Automatica,Complete,false,2026-09-05 00:00:00.000,2026-09-05 05:00:00.000,5.00,Approved,1,20260509,3
282,71,71,2,3,Automatica,Complete,false,2026-09-05 05:00:00.000,2026-09-05 15:00:00.000,10.00,Approved,1,20260509,8
283,71,71,4,3,Automatica,Complete,false,2026-09-05 15:00:00.000,2026-09-05 23:00:00.000,8.00,Approved,2,20260509,45
284,71,71,6,3,Automatica,Complete,false,2026-09-05 23:00:00.000,2026-10-05 05:00:00.000,702.00,Approved,2,20260509,28
1180,295,295,4,2,Automatica,Incomplete,false,2026-11-01 05:30:00.000,2026-11-01 06:30:00.000,1.00,Rejected,2,20260111,28
1172,293,293,4,2,Automatica,Incomplete,false,2027-01-05 05:30:00.000,2027-01-05 06:30:00.000,1.00,Rejected,1,20260513,21
1191,298,298,4,3,Automatica,Incomplete,false,2027-04-04 15:00:00.000,2027-04-04 23:00:00.000,8.00,Rejected,1,20260416,14
642,161,161,2,3,Automatica,Complete,false,2027-05-05 05:00:00.000,2027-05-05 15:00:00.000,10.00,Approved,1,20260517,4
643,161,161,4,3,Automatica,Complete,false,2027-05-05 15:00:00.000,2027-05-05 23:00:00.000,8.00,Approved,1,20260517,12
644,161,161,6,3,Automatica,Complete,false,2027-05-05 23:00:00.000,2027-06-05 05:00:00.000,726.00,Approved,1,20260517,6
749,188,188,1,1,Automatica,Complete,false,2027-05-02 00:00:00.000,2027-05-02 00:01:00.000,0.02,Approved,1,20260217,24
862,216,216,2,1,Automatica,Complete,false,2027-06-06 05:00:00.000,2027-06-06 15:00:00.000,10.00,Approved,2,20260618,25
61,16,16,1,3,Automatica,Complete,false,2027-06-04 00:00:00.000,2027-06-04 05:00:00.000,5.00,Approved,1,20260418,14
62,16,16,2,3,Automatica,Complete,false,2027-06-04 05:00:00.000,2027-06-04 15:00:00.000,10.00,Approved,1,20260418,22
321,81,81,1,3,Automatica,Complete,false,2026-02-03 00:00:00.000,2026-02-03 05:00:00.000,5.00,Approved,1,20260302,16
322,81,81,2,3,Automatica,Complete,false,2026-02-03 05:00:00.000,2026-02-03 15:00:00.000,10.00,Approved,1,20260302,7
323,81,81,4,3,Automatica,Complete,false,2026-02-03 15:00:00.000,2026-02-03 23:00:00.000,8.00,Approved,2,20260302,47
324,81,81,6,3,Automatica,Complete,false,2026-02-03 23:00:00.000,2026-03-03 05:00:00.000,654.00,Approved,1,20260302,2
392,98,98,6,1,Automatica,Complete,false,2026-01-02 23:00:00.000,2026-02-02 05:00:00.000,726.00,Approved,2,20260201,27
389,98,98,1,1,Automatica,Complete,false,2026-01-02 00:00:00.000,2026-01-02 05:00:00.000,5.00,Approved,1,20260201,9
1149,288,288,1,3,Automatica,Complete,false,2026-05-06 00:00:00.000,2026-05-06 05:00:00.000,5.00,Approved,1,20260605,10
1150,288,288,2,3,Automatica,Complete,false,2026-05-06 05:00:00.000,2026-05-06 15:00:00.000,10.00,Approved,2,20260605,31
1151,288,288,4,3,Automatica,Complete,false,2026-05-06 15:00:00.000,2026-05-06 23:00:00.000,8.00,Approved,1,20260605,10
1152,288,288,6,3,Automatica,Complete,false,2026-05-06 23:00:00.000,2026-06-06 05:00:00.000,726.00,Approved,1,20260605,15
1164,291,291,4,2,Automatica,Complete,false,2026-07-03 05:30:00.000,2026-07-03 06:30:00.000,1.00,Approved,3,20260307,51
1163,291,291,3,2,Automatica,Complete,false,2026-07-03 03:30:00.000,2026-07-03 05:30:00.000,2.00,Approved,1,20260307,9
1162,291,291,2,2,Automatica,Complete,false,2026-07-03 00:30:00.000,2026-07-03 03:30:00.000,3.00,Approved,1,20260307,1
1161,291,291,1,2,Automatica,Complete,false,2026-07-03 00:00:00.000,2026-07-03 00:30:00.000,0.50,Approved,1,20260307,24
603,151,151,3,2,Automatica,Complete,false,2026-03-01 03:30:00.000,2026-03-01 05:30:00.000,2.00,Approved,1,20260103,0
604,151,151,4,2,Automatica,Complete,false,2026-03-01 05:30:00.000,2026-03-01 06:30:00.000,1.00,Approved,1,20260103,1
602,151,151,2,2,Automatica,Complete,false,2026-03-01 00:30:00.000,2026-03-01 03:30:00.000,3.00,Approved,2,20260103,37
63,16,16,4,3,Automatica,Complete,false,2027-06-04 15:00:00.000,2027-06-04 23:00:00.000,8.00,Approved,1,20260418,2
64,16,16,6,3,Automatica,Complete,false,2027-06-04 23:00:00.000,2027-07-04 05:00:00.000,702.00,Approved,1,20260418,19
864,216,216,6,1,Automatica,Complete,false,2027-06-06 23:00:00.000,2027-07-06 05:00:00.000,702.00,Approved,1,20260618,0
863,216,216,4,1,Automatica,Complete,false,2027-06-06 15:00:00.000,2027-06-06 23:00:00.000,8.00,Approved,2,20260618,25
861,216,216,1,1,Automatica,Complete,false,2027-06-06 00:00:00.000,2027-06-06 05:00:00.000,5.00,Approved,1,20260618,7
652,163,163,6,3,Automatica,Complete,false,2027-06-01 23:00:00.000,2027-07-01 05:00:00.000,702.00,Approved,2,20260118,30
651,163,163,4,3,Automatica,Complete,false,2027-06-01 15:00:00.000,2027-06-01 23:00:00.000,8.00,Approved,1,20260118,21
650,163,163,2,3,Automatica,Complete,false,2027-06-01 05:00:00.000,2027-06-01 15:00:00.000,10.00,Approved,2,20260118,42
649,163,163,1,3,Automatica,Complete,false,2027-06-01 00:00:00.000,2027-06-01 05:00:00.000,5.00,Approved,1,20260118,23
412,103,103,6,1,Automatica,Suspicious,false,2027-07-01 23:00:00.000,2027-08-01 05:00:00.000,726.00,Rejected,1,20260119,13
508,127,127,6,3,Automatica,Incomplete,false,2027-07-01 23:00:00.000,2027-08-01 05:00:00.000,726.00,Approved,2,20260119,40
506,127,127,2,3,Automatica,Incomplete,false,2027-07-01 05:00:00.000,2027-07-01 15:00:00.000,10.00,Approved,1,20260119,7
505,127,127,1,3,Automatica,Expired,false,2027-07-01 00:00:00.000,2027-07-01 05:00:00.000,5.00,Approved,1,20260119,16
1159,290,290,4,3,Automatica,Complete,false,2027-07-02 15:00:00.000,2027-07-02 23:00:00.000,8.00,Approved,1,20260219,17
1011,253,253,4,3,Automatica,Complete,false,2027-07-01 15:00:00.000,2027-07-01 23:00:00.000,8.00,Approved,2,20260119,34
420,105,105,4,2,Automatica,Complete,false,2027-07-03 05:30:00.000,2027-07-03 06:30:00.000,1.00,Approved,1,20260319,13
411,103,103,4,1,Automatica,Suspicious,false,2027-07-01 15:00:00.000,2027-07-01 23:00:00.000,8.00,Rejected,2,20260119,48
507,127,127,4,3,Automatica,Expired,false,2027-07-01 15:00:00.000,2027-07-01 23:00:00.000,8.00,Rejected,1,20260119,12
409,103,103,1,1,Automatica,Incomplete,false,2027-07-01 00:00:00.000,2027-07-01 05:00:00.000,5.00,Approved,2,20260119,45
410,103,103,2,1,Automatica,Expired,false,2027-07-01 05:00:00.000,2027-07-01 15:00:00.000,10.00,Approved,1,20260119,6
1010,253,253,2,3,Automatica,Complete,false,2027-07-01 05:00:00.000,2027-07-01 15:00:00.000,10.00,Approved,1,20260119,12
1012,253,253,6,3,Automatica,Complete,false,2027-07-01 23:00:00.000,2027-08-01 05:00:00.000,726.00,Approved,2,20260119,47
