id_evento;numero_caso;cliente_id;etapa_id;canal_id;tipo_verificacion;estado_documentacion;aml_risk_score;fecha_inicio;fecha_fin;tiempo_horas;estado_evento;risk_id;fecha_id
1010;253;253;2;3;Automatica;Complete;FALSE;19/01/2026 5:00;19/01/2026 15:00;10.0;Approved;1;20260119
1012;253;253;6;3;Automatica;Complete;FALSE;19/01/2026 23:00;20/01/2026 5:00;6.0;Approved;2;20260119
1181;296;296;1;1;Automatica;Complete;FALSE;19/02/2026 0:00;19/02/2026 5:00;5.0;Approved;1;20260219
1160;290;290;6;3;Automatica;Complete;FALSE;19/02/2026 23:00;20/02/2026 5:00;6.0;Approved;1;20260219
419;105;105;3;2;Automatica;Complete;FALSE;19/03/2026 3:30;19/03/2026 5:30;2.0;Approved;1;20260319
418;105;105;2;2;Automatica;Complete;FALSE;19/03/2026 0:30;19/03/2026 3:30;3.0;Approved;1;20260319
417;105;105;1;2;Automatica;Complete;FALSE;19/03/2026 0:00;19/03/2026 0:30;0.5;Approved;2;20260319
88;22;22;6;3;Automatica;Complete;FALSE;19/04/2026 23:00;20/04/2026 5:00;6.0;Approved;2;20260419
87;22;22;4;3;Automatica;Complete;FALSE;19/04/2026 15:00;19/04/2026 23:00;8.0;Approved;2;20260419
86;22;22;2;3;Automatica;Complete;FALSE;19/04/2026 5:00;19/04/2026 15:00;10.0;Approved;2;20260419
985;247;247;1;3;Automatica;Complete;FALSE;19/01/2026 0:00;19/01/2026 5:00;5.0;Approved;2;20260119
691;173;173;3;2;Manual;Complete;FALSE;19/05/2026 3:30;19/05/2026 5:30;2.0;Approved;1;20260519
986;247;247;2;3;Automatica;Complete;FALSE;19/01/2026 5:00;19/01/2026 15:00;10.0;Approved;2;20260119
1184;296;296;6;1;Automatica;Complete;FALSE;19/02/2026 23:00;20/02/2026 5:00;6.0;Approved;1;20260219
501;126;126;1;1;Automatica;Complete;FALSE;19/06/2026 0:00;19/06/2026 5:00;5.0;Approved;1;20260619
502;126;126;2;1;Automatica;Complete;FALSE;19/06/2026 5:00;19/06/2026 15:00;10.0;Approved;1;20260619
987;247;247;4;3;Automatica;Complete;FALSE;19/01/2026 15:00;19/01/2026 23:00;8.0;Approved;1;20260119
692;173;173;4;2;Manual;Complete;FALSE;19/05/2026 5:30;19/05/2026 6:30;1.0;Approved;1;20260519
988;247;247;6;3;Automatica;Complete;FALSE;19/01/2026 23:00;20/01/2026 5:00;6.0;Approved;2;20260119
503;126;126;4;1;Automatica;Complete;FALSE;19/06/2026 15:00;19/06/2026 23:00;8.0;Approved;1;20260619
504;126;126;6;1;Automatica;Complete;FALSE;19/06/2026 23:00;20/06/2026 5:00;6.0;Approved;2;20260619
1183;296;296;4;1;Automatica;Complete;FALSE;19/02/2026 15:00;19/02/2026 23:00;8.0;Approved;1;20260219
1182;296;296;2;1;Automatica;Complete;FALSE;19/02/2026 5:00;19/02/2026 15:00;10.0;Approved;2;20260219
85;22;22;1;3;Automatica;Complete;FALSE;19/04/2026 0:00;19/04/2026 5:00;5.0;Approved;2;20260419
1009;253;253;1;3;Automatica;Complete;FALSE;19/01/2026 0:00;19/01/2026 5:00;5.0;Approved;1;20260119
1088;272;272;4;2;Manual;Complete;FALSE;19/02/2026 5:30;19/02/2026 6:30;1.0;Approved;1;20260219
1157;290;290;1;3;Automatica;Complete;FALSE;19/02/2026 0:00;19/02/2026 5:00;5.0;Approved;1;20260219
1158;290;290;2;3;Automatica;Complete;FALSE;19/02/2026 5:00;19/02/2026 15:00;10.0;Approved;1;20260219
690;173;173;2;2;Manual;Complete;FALSE;19/05/2026 0:30;19/05/2026 3:30;3.0;Approved;1;20260519
113;29;29;1;2;Automatica;Complete;FALSE;20/05/2026 0:00;20/05/2026 0:30;0.5;Approved;1;20260520
572;143;143;6;3;Automatica;Incomplete;FALSE;20/05/2026 23:00;21/05/2026 5:00;6.0;Approved;2;20260520
570;143;143;2;3;Automatica;Incomplete;FALSE;20/05/2026 5:00;20/05/2026 15:00;10.0;Approved;1;20260520
569;143;143;1;3;Automatica;Incomplete;FALSE;20/05/2026 0:00;20/05/2026 5:00;5.0;Approved;1;20260520
563;141;141;3;2;Automatica;Expired;FALSE;20/03/2026 3:30;20/03/2026 5:30;2.0;Rejected;3;20260320
517;130;130;1;2;Automatica;Complete;FALSE;20/04/2026 0:00;20/04/2026 0:30;0.5;Approved;2;20260420
518;130;130;2;2;Automatica;Complete;FALSE;20/04/2026 0:30;20/04/2026 3:30;3.0;Approved;1;20260420
519;130;130;3;2;Automatica;Complete;FALSE;20/04/2026 3:30;20/04/2026 5:30;2.0;Approved;1;20260420
520;130;130;4;2;Automatica;Complete;FALSE;20/04/2026 5:30;20/04/2026 6:30;1.0;Approved;1;20260420
562;141;141;2;2;Automatica;Incomplete;FALSE;20/03/2026 0:30;20/03/2026 3:30;3.0;Approved;1;20260320
561;141;141;1;2;Automatica;Expired;FALSE;20/03/2026 0:00;20/03/2026 0:30;0.5;Approved;2;20260320
557;140;140;1;2;Automatica;Complete;FALSE;20/02/2026 0:00;20/02/2026 0:30;0.5;Approved;2;20260220
558;140;140;2;2;Automatica;Complete;FALSE;20/02/2026 0:30;20/02/2026 3:30;3.0;Approved;1;20260220
559;140;140;3;2;Automatica;Complete;FALSE;20/02/2026 3:30;20/02/2026 5:30;2.0;Approved;1;20260220
560;140;140;4;2;Automatica;Complete;FALSE;20/02/2026 5:30;20/02/2026 6:30;1.0;Approved;2;20260220
589;148;148;1;1;Manual;Complete;FALSE;20/04/2026 0:00;20/04/2026 5:00;5.0;Approved;1;20260420
590;148;148;2;1;Manual;Complete;FALSE;20/04/2026 5:00;20/04/2026 15:00;10.0;Approved;1;20260420
591;148;148;4;1;Manual;Complete;FALSE;20/04/2026 15:00;20/04/2026 23:00;8.0;Approved;1;20260420
592;148;148;6;1;Manual;Complete;FALSE;20/04/2026 23:00;21/04/2026 5:00;6.0;Approved;3;20260420
228;57;57;4;2;Automatica;Complete;FALSE;20/03/2026 5:30;20/03/2026 6:30;1.0;Approved;1;20260320
227;57;57;3;2;Automatica;Complete;FALSE;20/03/2026 3:30;20/03/2026 5:30;2.0;Approved;1;20260320
226;57;57;2;2;Automatica;Complete;FALSE;20/03/2026 0:30;20/03/2026 3:30;3.0;Approved;1;20260320
225;57;57;1;2;Automatica;Complete;FALSE;20/03/2026 0:00;20/03/2026 0:30;0.5;Approved;1;20260320
756;189;189;6;3;Automatica;Suspicious;FALSE;20/03/2026 23:00;21/03/2026 5:00;6.0;Approved;1;20260320
385;97;97;1;3;Automatica;Complete;FALSE;20/01/2026 0:00;20/01/2026 5:00;5.0;Approved;1;20260120
386;97;97;2;3;Automatica;Complete;FALSE;20/01/2026 5:00;20/01/2026 15:00;10.0;Approved;2;20260120
387;97;97;4;3;Automatica;Complete;FALSE;20/01/2026 15:00;20/01/2026 23:00;8.0;Approved;1;20260120
388;97;97;6;3;Automatica;Complete;FALSE;20/01/2026 23:00;21/01/2026 5:00;6.0;Approved;1;20260120
681;171;171;1;1;Automatica;Complete;FALSE;20/03/2026 0:00;20/03/2026 0:01;0.02;Approved;3;20260320
682;171;171;2;1;Automatica;Complete;FALSE;20/03/2026 0:01;20/03/2026 0:04;0.05;Approved;1;20260320
683;171;171;4;1;Automatica;Complete;FALSE;20/03/2026 0:04;20/03/2026 0:07;0.05;Approved;2;20260320
684;171;171;6;1;Automatica;Complete;FALSE;20/03/2026 0:07;20/03/2026 0:09;0.03;Approved;1;20260320
755;189;189;4;3;Automatica;Incomplete;FALSE;20/03/2026 15:00;20/03/2026 23:00;8.0;Rejected;1;20260320
754;189;189;2;3;Automatica;Incomplete;FALSE;20/03/2026 5:00;20/03/2026 15:00;10.0;Approved;1;20260320
196;49;49;6;1;Automatica;Complete;FALSE;20/01/2026 23:00;21/01/2026 5:00;6.0;Approved;1;20260120
195;49;49;4;1;Automatica;Complete;FALSE;20/01/2026 15:00;20/01/2026 23:00;8.0;Approved;2;20260120
194;49;49;2;1;Automatica;Complete;FALSE;20/01/2026 5:00;20/01/2026 15:00;10.0;Approved;2;20260120
193;49;49;1;1;Automatica;Complete;FALSE;20/01/2026 0:00;20/01/2026 5:00;5.0;Approved;2;20260120
383;96;96;3;2;Automatica;Incomplete;FALSE;20/06/2026 3:30;20/06/2026 5:30;2.0;Approved;1;20260620
381;96;96;1;2;Automatica;Incomplete;FALSE;20/06/2026 0:00;20/06/2026 0:30;0.5;Approved;2;20260620
382;96;96;2;2;Automatica;Suspicious;FALSE;20/06/2026 0:30;20/06/2026 3:30;3.0;Rejected;2;20260620
571;143;143;4;3;Automatica;Expired;FALSE;20/05/2026 15:00;20/05/2026 23:00;8.0;Rejected;1;20260520
564;141;141;4;2;Automatica;Incomplete;FALSE;20/03/2026 5:30;20/03/2026 6:30;1.0;Rejected;1;20260320
148;37;37;4;2;Automatica;Complete;FALSE;20/01/2026 5:30;20/01/2026 6:30;1.0;Approved;1;20260120
147;37;37;3;2;Automatica;Complete;FALSE;20/01/2026 3:30;20/01/2026 5:30;2.0;Approved;1;20260120
146;37;37;2;2;Automatica;Complete;FALSE;20/01/2026 0:30;20/01/2026 3:30;3.0;Approved;2;20260120
145;37;37;1;2;Automatica;Complete;FALSE;20/01/2026 0:00;20/01/2026 0:30;0.5;Approved;2;20260120
424;106;106;4;2;Automatica;Complete;FALSE;20/04/2026 5:30;20/04/2026 6:30;1.0;Approved;2;20260420
116;29;29;4;2;Automatica;Complete;FALSE;20/05/2026 5:30;20/05/2026 6:30;1.0;Approved;2;20260520
115;29;29;3;2;Automatica;Complete;FALSE;20/05/2026 3:30;20/05/2026 5:30;2.0;Approved;1;20260520
114;29;29;2;2;Automatica;Complete;FALSE;20/05/2026 0:30;20/05/2026 3:30;3.0;Approved;1;20260520
423;106;106;3;2;Automatica;Complete;FALSE;20/04/2026 3:30;20/04/2026 5:30;2.0;Approved;1;20260420
422;106;106;2;2;Automatica;Complete;FALSE;20/04/2026 0:30;20/04/2026 3:30;3.0;Approved;1;20260420
421;106;106;1;2;Automatica;Complete;FALSE;20/04/2026 0:00;20/04/2026 0:30;0.5;Approved;1;20260420
112;28;28;4;2;Manual;Complete;FALSE;20/04/2026 5:30;20/04/2026 6:30;1.0;Approved;2;20260420
384;96;96;4;2;Automatica;Incomplete;FALSE;20/06/2026 5:30;20/06/2026 6:30;1.0;Rejected;2;20260620
111;28;28;3;2;Manual;Complete;FALSE;20/04/2026 3:30;20/04/2026 5:30;2.0;Approved;1;20260420
110;28;28;2;2;Manual;Complete;FALSE;20/04/2026 0:30;20/04/2026 3:30;3.0;Approved;2;20260420
109;28;28;1;2;Manual;Complete;FALSE;20/04/2026 0:00;20/04/2026 0:30;0.5;Approved;1;20260420
416;104;104;4;2;Manual;Complete;FALSE;20/02/2026 5:30;20/02/2026 6:30;1.0;Approved;1;20260220
215;54;54;3;2;Automatica;Incomplete;FALSE;20/06/2026 3:30;20/06/2026 5:30;2.0;Approved;2;20260620
214;54;54;2;2;Automatica;Incomplete;FALSE;20/06/2026 0:30;20/06/2026 3:30;3.0;Approved;1;20260620
213;54;54;1;2;Automatica;Expired;FALSE;20/06/2026 0:00;20/06/2026 0:30;0.5;Approved;1;20260620
171;43;43;3;2;Automatica;Expired;FALSE;20/01/2026 3:30;20/01/2026 5:30;2.0;Approved;1;20260120
170;43;43;2;2;Automatica;Incomplete;FALSE;20/01/2026 0:30;20/01/2026 3:30;3.0;Approved;1;20260120
169;43;43;1;2;Automatica;Incomplete;FALSE;20/01/2026 0:00;20/01/2026 0:30;0.5;Approved;2;20260120
415;104;104;3;2;Manual;Complete;FALSE;20/02/2026 3:30;20/02/2026 5:30;2.0;Approved;1;20260220
414;104;104;2;2;Manual;Complete;FALSE;20/02/2026 0:30;20/02/2026 3:30;3.0;Approved;3;20260220
413;104;104;1;2;Manual;Complete;FALSE;20/02/2026 0:00;20/02/2026 0:30;0.5;Approved;1;20260220
216;54;54;4;2;Automatica;Incomplete;FALSE;20/06/2026 5:30;20/06/2026 6:30;1.0;Rejected;1;20260620
172;43;43;4;2;Automatica;Expired;FALSE;20/01/2026 5:30;20/01/2026 6:30;1.0;Rejected;1;20260120
1037;260;260;1;2;Automatica;Complete;FALSE;20/02/2026 0:00;20/02/2026 0:30;0.5;Approved;1;20260220
1038;260;260;2;2;Automatica;Complete;FALSE;20/02/2026 0:30;20/02/2026 3:30;3.0;Approved;1;20260220
1039;260;260;3;2;Automatica;Complete;FALSE;20/02/2026 3:30;20/02/2026 5:30;2.0;Approved;1;20260220
1040;260;260;4;2;Automatica;Complete;FALSE;20/02/2026 5:30;20/02/2026 6:30;1.0;Approved;1;20260220
753;189;189;1;3;Automatica;Incomplete;FALSE;20/03/2026 0:00;20/03/2026 5:00;5.0;Approved;1;20260320
1043;261;261;4;1;Automatica;Complete;FALSE;21/03/2026 15:00;21/03/2026 23:00;8.0;Approved;1;20260321
447;112;112;3;2;Automatica;Expired;FALSE;21/04/2026 3:30;21/04/2026 5:30;2.0;Approved;1;20260421
124;31;31;6;1;Manual;Complete;FALSE;21/01/2026 23:00;22/01/2026 5:00;6.0;Approved;1;20260121
1045;262;262;1;3;Automatica;Incomplete;FALSE;21/04/2026 0:00;21/04/2026 5:00;5.0;Approved;1;20260421
1042;261;261;2;1;Automatica;Complete;FALSE;21/03/2026 5:00;21/03/2026 15:00;10.0;Approved;1;20260321
123;31;31;4;1;Manual;Complete;FALSE;21/01/2026 15:00;21/01/2026 23:00;8.0;Approved;1;20260121
1041;261;261;1;1;Automatica;Complete;FALSE;21/03/2026 0:00;21/03/2026 5:00;5.0;Approved;2;20260321
122;31;31;2;1;Manual;Complete;FALSE;21/01/2026 5:00;21/01/2026 15:00;10.0;Approved;1;20260121
253;64;64;1;3;Manual;Complete;FALSE;21/04/2026 0:00;21/04/2026 5:00;5.0;Approved;1;20260421
445;112;112;1;2;Automatica;Expired;FALSE;21/04/2026 0:00;21/04/2026 0:30;0.5;Approved;1;20260421
549;138;138;1;1;Manual;Complete;FALSE;21/06/2026 0:00;21/06/2026 5:00;5.0;Approved;3;20260621
1059;265;265;4;1;Automatica;Incomplete;FALSE;21/01/2026 15:00;21/01/2026 23:00;8.0;Rejected;2;20260121
448;112;112;4;2;Automatica;Incomplete;FALSE;21/04/2026 5:30;21/04/2026 6:30;1.0;Rejected;2;20260421
551;138;138;4;1;Manual;Complete;FALSE;21/06/2026 15:00;21/06/2026 23:00;8.0;Approved;2;20260621
1046;262;262;2;3;Automatica;Expired;FALSE;21/04/2026 5:00;21/04/2026 15:00;10.0;Approved;1;20260421
550;138;138;2;1;Manual;Complete;FALSE;21/06/2026 5:00;21/06/2026 15:00;10.0;Approved;1;20260621
121;31;31;1;1;Manual;Complete;FALSE;21/01/2026 0:00;21/01/2026 5:00;5.0;Approved;1;20260121
1060;265;265;6;1;Automatica;Suspicious;FALSE;21/01/2026 23:00;22/01/2026 5:00;6.0;Approved;1;20260121
1058;265;265;2;1;Automatica;Expired;FALSE;21/01/2026 5:00;21/01/2026 15:00;10.0;Approved;2;20260121
1057;265;265;1;1;Automatica;Incomplete;FALSE;21/01/2026 0:00;21/01/2026 5:00;5.0;Approved;2;20260121
256;64;64;6;3;Manual;Complete;FALSE;21/04/2026 23:00;22/04/2026 5:00;6.0;Approved;2;20260421
255;64;64;4;3;Manual;Complete;FALSE;21/04/2026 15:00;21/04/2026 23:00;8.0;Approved;1;20260421
1047;262;262;4;3;Automatica;Incomplete;FALSE;21/04/2026 15:00;21/04/2026 23:00;8.0;Rejected;1;20260421
254;64;64;2;3;Manual;Complete;FALSE;21/04/2026 5:00;21/04/2026 15:00;10.0;Approved;1;20260421
1048;262;262;6;3;Automatica;Incomplete;FALSE;21/04/2026 23:00;22/04/2026 5:00;6.0;Approved;1;20260421
446;112;112;2;2;Automatica;Incomplete;FALSE;21/04/2026 0:30;21/04/2026 3:30;3.0;Approved;1;20260421
1044;261;261;6;1;Automatica;Complete;FALSE;21/03/2026 23:00;22/03/2026 5:00;6.0;Approved;1;20260321
552;138;138;6;1;Manual;Complete;FALSE;21/06/2026 23:00;22/06/2026 5:00;6.0;Approved;1;20260621
1032;258;258;6;1;Automatica;Complete;FALSE;22/06/2026 23:00;23/06/2026 5:00;6.0;Approved;1;20260622
59;15;15;3;2;Manual;Complete;FALSE;22/03/2026 3:30;22/03/2026 5:30;2.0;Approved;1;20260322
817;205;205;1;3;Automatica;Complete;FALSE;22/01/2026 0:00;22/01/2026 5:00;5.0;Approved;1;20260122
818;205;205;2;3;Automatica;Complete;FALSE;22/01/2026 5:00;22/01/2026 15:00;10.0;Approved;2;20260122
819;205;205;4;3;Automatica;Complete;FALSE;22/01/2026 15:00;22/01/2026 23:00;8.0;Approved;1;20260122
820;205;205;6;3;Automatica;Complete;FALSE;22/01/2026 23:00;23/01/2026 5:00;6.0;Approved;2;20260122
57;15;15;1;2;Manual;Complete;FALSE;22/03/2026 0:00;22/03/2026 0:30;0.5;Approved;1;20260322
240;60;60;6;3;Manual;Complete;FALSE;22/06/2026 23:00;23/06/2026 5:00;6.0;Approved;1;20260622
239;60;60;4;3;Manual;Complete;FALSE;22/06/2026 15:00;22/06/2026 23:00;8.0;Approved;1;20260622
1115;279;279;4;1;Automatica;Expired;FALSE;22/03/2026 15:00;22/03/2026 23:00;8.0;Rejected;1;20260322
60;15;15;4;2;Manual;Complete;FALSE;22/03/2026 5:30;22/03/2026 6:30;1.0;Approved;1;20260322
1029;258;258;1;1;Automatica;Complete;FALSE;22/06/2026 0:00;22/06/2026 5:00;5.0;Approved;1;20260622
58;15;15;2;2;Manual;Complete;FALSE;22/03/2026 0:30;22/03/2026 3:30;3.0;Approved;1;20260322
473;119;119;1;1;Manual;Complete;FALSE;22/05/2026 0:00;22/05/2026 5:00;5.0;Approved;1;20260522
1116;279;279;6;1;Automatica;Incomplete;FALSE;22/03/2026 23:00;23/03/2026 5:00;6.0;Approved;1;20260322
1114;279;279;2;1;Automatica;Expired;FALSE;22/03/2026 5:00;22/03/2026 15:00;10.0;Approved;1;20260322
1113;279;279;1;1;Automatica;Incomplete;FALSE;22/03/2026 0:00;22/03/2026 5:00;5.0;Approved;1;20260322
474;119;119;2;1;Manual;Complete;FALSE;22/05/2026 5:00;22/05/2026 15:00;10.0;Approved;1;20260522
475;119;119;4;1;Manual;Complete;FALSE;22/05/2026 15:00;22/05/2026 23:00;8.0;Approved;2;20260522
948;237;237;6;3;Manual;Incomplete;FALSE;22/03/2026 23:00;23/03/2026 5:00;6.0;Approved;1;20260322
946;237;237;2;3;Manual;Incomplete;FALSE;22/03/2026 5:00;22/03/2026 15:00;10.0;Approved;1;20260322
476;119;119;6;1;Manual;Complete;FALSE;22/05/2026 23:00;23/05/2026 5:00;6.0;Approved;1;20260522
238;60;60;2;3;Manual;Complete;FALSE;22/06/2026 5:00;22/06/2026 15:00;10.0;Approved;1;20260622
237;60;60;1;3;Manual;Complete;FALSE;22/06/2026 0:00;22/06/2026 5:00;5.0;Approved;1;20260622
188;47;47;6;1;Automatica;Complete;FALSE;22/05/2026 23:00;23/05/2026 5:00;6.0;Approved;2;20260522
1030;258;258;2;1;Automatica;Complete;FALSE;22/06/2026 5:00;22/06/2026 15:00;10.0;Approved;1;20260622
187;47;47;4;1;Automatica;Complete;FALSE;22/05/2026 15:00;22/05/2026 23:00;8.0;Approved;1;20260522
185;47;47;1;1;Automatica;Complete;FALSE;22/05/2026 0:00;22/05/2026 5:00;5.0;Approved;1;20260522
186;47;47;2;1;Automatica;Complete;FALSE;22/05/2026 5:00;22/05/2026 15:00;10.0;Rejected;3;20260522
947;237;237;4;3;Manual;Expired;FALSE;22/03/2026 15:00;22/03/2026 23:00;8.0;Rejected;2;20260322
1031;258;258;4;1;Automatica;Complete;FALSE;22/06/2026 15:00;22/06/2026 23:00;8.0;Approved;2;20260622
945;237;237;1;3;Manual;Incomplete;FALSE;22/03/2026 0:00;22/03/2026 5:00;5.0;Approved;1;20260322
617;155;155;1;2;Automatica;Complete;FALSE;23/05/2026 0:00;23/05/2026 0:30;0.5;Approved;2;20260523
874;219;219;2;1;Automatica;Incomplete;FALSE;23/03/2026 5:00;23/03/2026 15:00;10.0;Approved;2;20260323
813;204;204;1;3;Automatica;Complete;FALSE;23/06/2026 0:00;23/06/2026 5:00;5.0;Approved;1;20260623
488;122;122;6;3;Automatica;Incomplete;FALSE;23/02/2026 23:00;24/02/2026 5:00;6.0;Approved;2;20260223
359;90;90;4;3;Manual;Complete;FALSE;23/06/2026 15:00;23/06/2026 23:00;8.0;Approved;1;20260623
405;102;102;1;3;Automatica;Complete;FALSE;23/06/2026 0:00;23/06/2026 5:00;5.0;Approved;1;20260623
873;219;219;1;1;Automatica;Suspicious;FALSE;23/03/2026 0:00;23/03/2026 5:00;5.0;Approved;1;20260323
357;90;90;1;3;Manual;Complete;FALSE;23/06/2026 0:00;23/06/2026 5:00;5.0;Approved;1;20260623
360;90;90;6;3;Manual;Complete;FALSE;23/06/2026 23:00;24/06/2026 5:00;6.0;Rejected;3;20260623
1120;280;280;4;2;Automatica;Complete;FALSE;23/04/2026 5:30;23/04/2026 6:30;1.0;Approved;2;20260423
487;122;122;4;3;Automatica;Expired;FALSE;23/02/2026 15:00;23/02/2026 23:00;8.0;Rejected;2;20260223
816;204;204;6;3;Automatica;Complete;FALSE;23/06/2026 23:00;24/06/2026 5:00;6.0;Approved;2;20260623
1119;280;280;3;2;Automatica;Complete;FALSE;23/04/2026 3:30;23/04/2026 5:30;2.0;Approved;2;20260423
815;204;204;4;3;Automatica;Complete;FALSE;23/06/2026 15:00;23/06/2026 23:00;8.0;Approved;1;20260623
814;204;204;2;3;Automatica;Complete;FALSE;23/06/2026 5:00;23/06/2026 15:00;10.0;Approved;2;20260623
876;219;219;6;1;Automatica;Incomplete;FALSE;23/03/2026 23:00;24/03/2026 5:00;6.0;Approved;3;20260323
636;159;159;6;1;Automatica;Complete;FALSE;23/03/2026 0:07;23/03/2026 0:09;0.03;Approved;2;20260323
635;159;159;4;1;Automatica;Complete;FALSE;23/03/2026 0:04;23/03/2026 0:07;0.05;Approved;1;20260323
634;159;159;2;1;Automatica;Complete;FALSE;23/03/2026 0:01;23/03/2026 0:04;0.05;Approved;1;20260323
633;159;159;1;1;Automatica;Complete;FALSE;23/03/2026 0:00;23/03/2026 0:01;0.02;Approved;1;20260323
875;219;219;4;1;Automatica;Expired;FALSE;23/03/2026 15:00;23/03/2026 23:00;8.0;Rejected;1;20260323
1196;299;299;6;1;Manual;Complete;FALSE;23/05/2026 23:00;24/05/2026 5:00;6.0;Approved;1;20260523
1117;280;280;1;2;Automatica;Complete;FALSE;23/04/2026 0:00;23/04/2026 0:30;0.5;Approved;2;20260423
408;102;102;6;3;Automatica;Complete;FALSE;23/06/2026 23:00;24/06/2026 5:00;6.0;Approved;1;20260623
1118;280;280;2;2;Automatica;Complete;FALSE;23/04/2026 0:30;23/04/2026 3:30;3.0;Approved;2;20260423
407;102;102;4;3;Automatica;Complete;FALSE;23/06/2026 15:00;23/06/2026 23:00;8.0;Approved;2;20260623
358;90;90;2;3;Manual;Complete;FALSE;23/06/2026 5:00;23/06/2026 15:00;10.0;Approved;1;20260623
406;102;102;2;3;Automatica;Complete;FALSE;23/06/2026 5:00;23/06/2026 15:00;10.0;Approved;2;20260623
486;122;122;2;3;Automatica;Incomplete;FALSE;23/02/2026 5:00;23/02/2026 15:00;10.0;Approved;1;20260223
485;122;122;1;3;Automatica;Incomplete;FALSE;23/02/2026 0:00;23/02/2026 5:00;5.0;Approved;1;20260223
1195;299;299;4;1;Manual;Complete;FALSE;23/05/2026 15:00;23/05/2026 23:00;8.0;Approved;1;20260523
1194;299;299;2;1;Manual;Complete;FALSE;23/05/2026 5:00;23/05/2026 15:00;10.0;Approved;1;20260523
1193;299;299;1;1;Manual;Complete;FALSE;23/05/2026 0:00;23/05/2026 5:00;5.0;Approved;1;20260523
620;155;155;4;2;Automatica;Complete;FALSE;23/05/2026 5:30;23/05/2026 6:30;1.0;Approved;1;20260523
619;155;155;3;2;Automatica;Complete;FALSE;23/05/2026 3:30;23/05/2026 5:30;2.0;Approved;1;20260523
618;155;155;2;2;Automatica;Complete;FALSE;23/05/2026 0:30;23/05/2026 3:30;3.0;Approved;1;20260523
3;1;1;4;3;Automatica;Complete;FALSE;24/01/2026 15:00;24/01/2026 23:00;8.0;Approved;1;20260124
65;17;17;1;3;Automatica;Expired;FALSE;24/05/2026 0:00;24/05/2026 5:00;5.0;Approved;1;20260524
33;9;9;1;1;Automatica;Expired;FALSE;24/03/2026 0:00;24/03/2026 5:00;5.0;Approved;1;20260324
34;9;9;2;1;Automatica;Incomplete;FALSE;24/03/2026 5:00;24/03/2026 15:00;10.0;Approved;1;20260324
36;9;9;6;1;Automatica;Incomplete;FALSE;24/03/2026 23:00;25/03/2026 5:00;6.0;Approved;1;20260324
246;62;62;2;2;Manual;Complete;FALSE;24/02/2026 0:30;24/02/2026 3:30;3.0;Approved;1;20260224
1;1;1;1;3;Automatica;Complete;FALSE;24/01/2026 0:00;24/01/2026 5:00;5.0;Approved;2;20260124
35;9;9;4;1;Automatica;Incomplete;FALSE;24/03/2026 15:00;24/03/2026 23:00;8.0;Rejected;2;20260324
585;147;147;1;2;Manual;Incomplete;FALSE;24/03/2026 0:00;24/03/2026 0:30;0.5;Approved;1;20260324
247;62;62;3;2;Manual;Complete;FALSE;24/02/2026 3:30;24/02/2026 5:30;2.0;Approved;1;20260224
248;62;62;4;2;Manual;Complete;FALSE;24/02/2026 5:30;24/02/2026 6:30;1.0;Approved;1;20260224
67;17;17;4;3;Automatica;Incomplete;FALSE;24/05/2026 15:00;24/05/2026 23:00;8.0;Rejected;1;20260524
2;1;1;2;3;Automatica;Complete;FALSE;24/01/2026 5:00;24/01/2026 15:00;10.0;Approved;1;20260124
245;62;62;1;2;Manual;Complete;FALSE;24/02/2026 0:00;24/02/2026 0:30;0.5;Approved;1;20260224
342;86;86;2;3;Automatica;Complete;FALSE;24/02/2026 5:00;24/02/2026 15:00;10.0;Approved;1;20260224
348;87;87;6;3;Automatica;Complete;FALSE;24/03/2026 23:00;25/03/2026 5:00;6.0;Approved;2;20260324
347;87;87;4;3;Automatica;Complete;FALSE;24/03/2026 15:00;24/03/2026 23:00;8.0;Approved;1;20260324
777;195;195;1;1;Manual;Complete;FALSE;24/03/2026 0:00;24/03/2026 5:00;5.0;Approved;1;20260324
778;195;195;2;1;Manual;Complete;FALSE;24/03/2026 5:00;24/03/2026 15:00;10.0;Approved;2;20260324
779;195;195;4;1;Manual;Complete;FALSE;24/03/2026 15:00;24/03/2026 23:00;8.0;Approved;1;20260324
780;195;195;6;1;Manual;Complete;FALSE;24/03/2026 23:00;25/03/2026 5:00;6.0;Approved;1;20260324
346;87;87;2;3;Automatica;Complete;FALSE;24/03/2026 5:00;24/03/2026 15:00;10.0;Approved;1;20260324
588;147;147;4;2;Manual;Expired;FALSE;24/03/2026 5:30;24/03/2026 6:30;1.0;Rejected;2;20260324
586;147;147;2;2;Manual;Expired;FALSE;24/03/2026 0:30;24/03/2026 3:30;3.0;Approved;1;20260324
587;147;147;3;2;Manual;Expired;FALSE;24/03/2026 3:30;24/03/2026 5:30;2.0;Approved;1;20260324
341;86;86;1;3;Automatica;Complete;FALSE;24/02/2026 0:00;24/02/2026 5:00;5.0;Approved;2;20260224
66;17;17;2;3;Automatica;Incomplete;FALSE;24/05/2026 5:00;24/05/2026 15:00;10.0;Approved;1;20260524
345;87;87;1;3;Automatica;Complete;FALSE;24/03/2026 0:00;24/03/2026 5:00;5.0;Approved;1;20260324
1064;266;266;6;3;Automatica;Complete;FALSE;24/02/2026 23:00;25/02/2026 5:00;6.0;Approved;1;20260224
